,title,description,genre,reated_genre,year,thumbnail,url
1830,American Masters,"
    Documentary series focusing on great American artists and personalities.",biography,"
Documentary Biography            ",(1985– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0364151/
1831,Pat Garrett & Billy the Kid,"
    Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.",biography,"
Biography Drama Western            ",(1973),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0070518/
1832,Red Dog,"
    Based on the legendary true story of the Red Dog who united a disparate local community while roaming the Australian outback in search of his long lost master.",biography,"
Biography Comedy Drama            ",(2011),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0803061/
1833,Spare Parts,"
    Four Hispanic high school students form a robotics club. With no experience, 800 bucks, used car parts and a dream, this rag tag team goes up against the country's reigning robotics champion, MIT.",biography,"
Biography Drama History            ",(I) (2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3233418/
1834,The Babe,"
Babe Ruth becomes a baseball legend but is unheroic to those who know him.",biography,"
Biography Drama Sport            ",(1992),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0103747/
1835,Danny Collins,"
    An aging rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.",biography,"
Biography Comedy Drama            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1772288/
1836,Mrs Brown,"
    When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown, but their relationship also brings scandal and turmoil.",biography,"
Biography Drama History            ",(1997),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0119280/
1837,The Secret,"
    The Secret is the story of a real-life double murder. James Nesbitt plays Colin Howell, a respectable dentist and pillar of the community, who became a killer in partnership with a Sunday ...                See full summary »
",biography,"
Biography Drama Thriller            ",(2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5116280/
1838,The Salt of the Earth,"
    The life and work of photographer Sebastião Salgado, who has spent forty years documenting deprived societies in hidden corners of the world.",biography,"
Documentary Biography History            ",(2014),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3674140/
1839,The Polka King,"
    Local Pennsylvania polka legend Jan Lewan develops a plan to get rich that shocks his fans and lands him in jail.",biography,"
Biography Comedy Drama            ",(2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5539052/
1840,Killing Jesus,"
    A miniseries chronicling the life of Jesus of Nazareth.",biography,"
Biography Drama History            ",(2015 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3609402/
1841,The Jacksons: An American Dream,"
    The story of the Jackson family and their rise to success.",biography,"
Biography Drama Music            ",(1992),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0104541/
1842,Christopher and His Kind,"
    How real-life British-American author Christopher Isherwood and his German boyfriend Heinz met and fell in love during the 1930s and the rise of Nazism.",biography,"
Biography Drama Romance            ",(2011 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1651062/
1843,Moulin Rouge,"
    Fictional account of French artist Henri de Toulouse-Lautrec.",biography,"
Biography Drama Music            ",(1952),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0044926/
1844,Amy,"
    Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.",biography,"
Documentary Biography Music            ",(III) (2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2870648/
1845,Frankie & Alice,"
    A drama centered on a go-go dancer with multiple personality disorder who struggles to remain her true self and begins working with a psychotherapist to uncover the mystery of the inner ghosts that haunt her.",biography,"
Biography Drama            ",(2010),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1221208/
1846,The Diary of Anne Frank,"
    During World War II, a teenage Jewish girl named Anne Frank and her family are forced into hiding in the Nazi-occupied Netherlands.",biography,"
Biography Drama Family            ",(1959),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0052738/
1847,Goya's Ghosts,"
    Painter Francisco Goya faces a scandal involving his muse, who is labeled a heretic by a monk.",biography,"
Biography Drama History            ",(2006),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0455957/
1848,Nina,"
    The story of the late jazz musician and classical pianist Nina Simone including her rise to fame and relationship with her manager Clifton Henderson.",biography,"
Biography Drama Music            ",(I) (2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0493076/
1849,Path to War,"
    In the mid 1960s, President Lyndon B. Johnson (Sir Michael Gambon) and his foreign-policy team debate the decision to withdraw from or escalate the war in Vietnam.",biography,"
Biography Drama War            ",(2002 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0218505/
1850,The Temptations,"
    Biography of the singers who formed the hit Motown musical act, The Temptations.",biography,"
Biography Drama Music            ",(1998),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0164292/
1851,Brian's Song,"
    Based on the real-life relationship between teammates Brian Piccolo and Gale Sayers and the bond established when Piccolo discovers that he is dying.",biography,"
Biography Drama Sport            ",(1971 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0068315/
1852,Freeheld,"
    New Jersey police lieutenant, Laurel Hester, and her registered domestic partner, Stacie Andree, both battle to secure Hester's pension benefits when she is diagnosed with terminal cancer.",biography,"
Biography Drama Romance            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1658801/
1853,American Fighter,"
    A desperate teenager is forced into the dangerous world of underground fighting to win enough money to save his ailing mother. He finds out what he's made of in the face of these violent hungry competitors.",biography,"
Action Biography            ",(2019),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2093056/
1854,8 Seconds,"
    This movie chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",biography,"
Biography Drama Sport            ",(1994),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0109021/
1855,Enfant Terrible,"
    The life and the impact of iconic German New Wave director, Rainer Werner Fassbinder.",biography,"
Biography Drama            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt10855798/
1856,Coco avant Chanel,"
    The story of Coco Chanel's rise from obscure beginnings to the heights of the fashion world.",biography,"
Biography Drama            ",(2009),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1035736/
1857,Kilroy,"
    True redemption story of one of the most powerful mob bosses in California history.",biography,"
Biography Drama History            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt8032804/
1858,Becket,"
    King Henry II of England comes to terms with his affection for his close friend and confidant Thomas Becket, who finds his true honor by observing God's divine will rather than the King's.",biography,"
Biography Drama History            ",(1964),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0057877/
1859,Enzo Ferrari,"
    The life story of Italian sports car entrepreneur Enzo Ferrari.",biography,"
Biography Drama            ",,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3758542/
1860,Ekaterina,"
    The life of the Russian Empress Ekaterina II (Catherine the Great), a German born princess who came to Russia as bride for the young Peter III, chosen by his aunt Elisabeth, and who, once ...                See full summary »
",biography,"
Biography Drama History            ",(2014– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4231140/
1861,Rangbaaz,"
    Shiv Prakash Shukla, a 25 year old boy from Gorakhpur becomes the deadliest gangsters of Uttar Pradesh in 1990s. He works for powerful politicians and is involved in organized crimes. The ...                See full summary »
",biography,"
Action Biography Crime            ",(2018– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt9420618/
1862,Where the Buffalo Roam,"
    Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.",biography,"
Biography Comedy            ",(1980),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0081748/
1863,Dream Horse,"
    Dream Alliance is an unlikely race horse bred by small-town Welsh bartender Jan Vokes. With no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream in the hopes he can compete with the racing elites.",biography,"
Biography Comedy Drama            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt9883996/
1864,The Invisible Woman,"
    At the height of his career, Charles Dickens meets a younger woman who becomes his secret lover until his death.",biography,"
Biography Drama History            ",(2013),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1700845/
1865,Believe Me: The Abduction of Lisa McVey,"
    On the night she plans on taking her own life, a 17-year-old girl is kidnapped and finds herself fighting to stay alive. She manages to talk her attacker into releasing her, but when she ...                See full summary »
",biography,"
Biography Crime Drama            ",(2018 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt9072202/
1866,The Miracle Maker,"
    The story of Jesus Christ.",biography,"
Animation Biography Drama            ",(2000),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0208298/
1867,Come Sunday,"
    Evangelist Carlton Pearson is ostracized by his church for preaching that there is no Hell.",biography,"
Biography Drama            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1690967/
1868,I Am Michael,"
    Based on the fascinating true-life story of Michael Glatze, a gay activist who becomes a Christian pastor after identifying as a heterosexual.",biography,"
Biography Drama Romance            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3713030/
1869,Carlos,"
    The story of Venezuelan revolutionary Ilich Ramírez Sánchez, who founded a worldwide terrorist organization and raided the 1975 OPEC meeting.",biography,"
Biography Crime Drama            ",(2010),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1321865/
1870,Man on Wire,"
    A look at tightrope walker Philippe Petit's daring, but illegal, high-wire routine performed between New York City's World Trade Center's twin towers in 1974, what some consider, ""the artistic crime of the century"".",biography,"
Documentary Biography Crime            ",(2008),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1155592/
1871,Factory Girl,"
    Based on the rise and fall of socialite Edie Sedgwick, concentrating on her relationships with Andy Warhol and a folk singer.",biography,"
Biography Drama            ",(2006),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0432402/
1872,Lucrezia giovane,"
    In the early-16th century, the mighty Borgia family, Cesare Borgia and his pitiless sister Lucrezia rule all Italy. Cesare, incestuously in love with his sister, commits a crime and starts ...                See full summary »
",biography,"
Biography Drama            ",(1974),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0071783/
1873,"Brother Sun, Sister Moon","
    Dramatization of events in the life of St. Francis of Assisi from before his conversion experience through his audience with the pope, including his friendship with St. Clare.",biography,"
Biography Drama History            ",(1972),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0069824/
1874,Sulla mia pelle,"
    The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime but in just one week's time, a family is changed forever.",biography,"
Biography Drama            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7121252/
1875,Into the White,"
    Norway, WWII: A group of British and German soldiers find themselves stranded in the wilderness after an aircraft battle. Finding shelter in the same cabin, they realize the only way to survive the winter is to place the rules of war aside.",biography,"
Action Biography Drama            ",(I) (2012),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1876277/
1876,The Great Train Robbery,"
    A two-part drama which portrays The Great Train Robbery of 8 August 1963, firstly from the point of view of the robbers and then from the point of view of the police who set out to identify and catch the robbers.",biography,"
Biography Crime Drama            ",(2013),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2763296/
1877,6 Below: Miracle on the Mountain,"
    An adrenaline seeking snowboarder gets lost in a massive winter storm in the back country of the High Sierras where he is pushed to the limits of human endurance and forced to battle his own personal demons as he fights for survival....""",biography,"
Adventure Biography Drama            ",(2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5503688/
1878,Frances,"
    The story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.",biography,"
Biography Drama Romance            ",(1982),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0083967/
1879,The Pride of the Yankees,"
    The story of the life and career of famed baseball player Lou Gehrig.",biography,"
Biography Drama Romance            ",(1942),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0035211/
1880,L'instinct de mort,"
    The story of the notorious French gangster Jacques Mesrine, with the focus on his life before the early 1970s and the events that led to him being declared Public Enemy No. 1 in France.",biography,"
Action Biography Crime            ",(2008),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1259014/
1881,Fleming,"
    Look at the 007 creator, Ian Fleming, and his early life set against the permissive society of war-torn WWII London.",biography,"
Biography Drama Romance            ",(2014),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2647420/
1882,The Last Station,"
    A historical drama that illustrates Russian author Leo Tolstoy's (Christopher Plummer's) struggle to balance fame and wealth with his commitment to a life devoid of material things.",biography,"
Biography Drama Romance            ",(2009),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0824758/
1883,The Song of Bernadette,"
    A young girl claims to have seen a divine vision, which prompts both a religious phenomenon and extreme skepticism.",biography,"
Biography Drama            ",(1943),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0036377/
1884,Sybil,"
    A young woman whose childhood was so harrowing to her that she developed sixteen different personalities is treated by a doctor.",biography,"
Biography Drama            ",(1976),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0075296/
1885,Le jeune Karl Marx,"
    The early years of Karl Marx, Friedrich Engels and Jenny Marx, between Paris, Brussels and London.",biography,"
Biography Drama History            ",(2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1699518/
1886,A Quiet Passion,"
    The story of American poet Emily Dickinson from her early days as a young schoolgirl to her later years as a reclusive, unrecognized artist.",biography,"
Biography Drama            ",(2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2392830/
1887,American Experience,"
    A series showcasing documentaries on American history.",biography,"
Documentary Biography History            ",(1988– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0094416/
1888,Henry VIII,"
    Two part mini-series documenting the stormy thirty-eight-year reign of King Henry VIII.",biography,"
Biography Drama History            ",(2003 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0382737/
1889,It's All Gone Pete Tong,"
    A famous DJ in the Ibiza club scene finds the alcohol and drug-fueled party that is his life threatened by the progressive loss of his hearing.",biography,"
Biography Comedy Drama            ",(2004),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0388139/
1890,Bonnie & Clyde,"
    Based on the true story of Clyde Barrow, a charismatic convicted armed robber who sweeps Bonnie Parker, an impressionable, petite, small-town waitress, off her feet, and the two embark on ...                See full summary »
",biography,"
Biography Crime Drama            ",(2013),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2707792/
1891,Prayers for Bobby,"
    True story of Mary Griffith, gay rights crusader, whose teenage son committed suicide due to her religious intolerance. Based on the book of the same title by Leroy Aarons.",biography,"
Biography Drama Romance            ",(2009 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1073510/
1892,Game Change,"
    Governor Sarah Palin of Alaska becomes Senator John McCain's running mate in the 2008 Presidential election.",biography,"
Biography Drama History            ",(2012 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1848902/
1893,James Dean,"
    A biopic about the actor James Dean, whose stardom of the ultimate teenage rebel as well as the premature death made him a legend.",biography,"
Biography Drama            ",(2001 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0240628/
1894,Veronica Guerin,"
    An Irish journalist writes a series of stories about drug dealers.",biography,"
Biography Crime Drama            ",(2003),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0312549/
1895,Cep Herkülü: Naim Süleymanoglu,"
    The biography of Turkish weight lifter, and champion of Olympics, Naim Suleymanoglu.",biography,"
Biography Drama Sport            ",(2019),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt9500372/
1896,Cromwell,"
    Oliver Cromwell can no longer tolerate King Charles' policies, and the self-interest of the ruling class, and leads a civil war to install Parliament as the ultimate ruler of England.",biography,"
Biography Drama History            ",(1970),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0065593/
1897,Jeremiah Terminator LeRoy,"
    A young woman named Savannah Knoop spends six years pretending to be the celebrated author JT LeRoy, the made-up literary persona of her sister-in-law.",biography,"
Biography Drama            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5460522/
1898,Phil Spector,"
    A drama centered on the relationship between Phil Spector and defense attorney Linda Kenney Baden while the music business legend was on trial for the murder of Lana Clarkson.",biography,"
Biography Drama Music            ",(2013 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1745862/
1899,Paterno,"
    Penn State football coach Joe Paterno becomes embroiled in a sexual abuse scandal.",biography,"
Biography Crime Drama            ",(2018 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2388986/
1900,Amelia,"
    A look at the life of legendary American pilot Amelia Earhart, who disappeared while flying over the Pacific Ocean in 1937 in an attempt to make a flight around the world.",biography,"
Adventure Biography Drama            ",(2009),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1129445/
1901,The Secret Life of Marilyn Monroe,"
    A chronicle of Marilyn Monroe's family life and how she succeeded in hiding her most intimate secrets from the press and an invasive world.",biography,"
Biography            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4067076/
1902,Twenty Feet from Stardom,"
    Backup singers live in a world that lies just beyond the spotlight. Their voices bring harmony to the biggest bands in popular music, but we've had no idea who these singers are or what lives they lead, until now.",biography,"
Documentary Biography History            ",(2013),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2396566/
1903,Miles Ahead,"
    An exploration of the life and music of Miles Davis.",biography,"
Biography Drama Music            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0790770/
1904,The Girl King,"
    THE GIRL KING paints a portrait of the brilliant, extravagant Kristina of Sweden, queen from age six, who fights the conservative forces that are against her ideas to modernize Sweden and who have no tolerance for her awakening sexuality.",biography,"
Biography Drama History            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1254322/
1905,A Mighty Heart,"
    Mariane Pearl embarks on a frantic search to locate her journalist husband, Daniel, when he goes missing in Pakistan.",biography,"
Biography Drama History            ",(2007),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0829459/
1906,Princess Ka'iulani,"
    The true story of a Hawaiian princess' attempts to maintain the independence of the island against the threat of American colonization.",biography,"
Biography Drama History            ",(2009),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1185344/
1907,Poesía Sin Fin,"
    Surrealist filmmaker Alejandro Jodorowsky tells the story of himself as a young man becoming a poet in Chile, befriending other artists, and freeing himself from the limits of his youth.",biography,"
Biography Drama Fantasy            ",(2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4451458/
1908,Rasputin,"
    HBO biopic about the infamous ""mad monk"" Rasputin from the court of Czar Nicholas II in Russia.",biography,"
Biography Drama History            ",(1996 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0117442/
1909,Pirates of Silicon Valley,"
    History of Apple and Microsoft.",biography,"
Biography Drama History            ",(1999 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0168122/
1910,My All-American,"
    Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",biography,"
Biography Drama Sport            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3719896/
1911,Something the Lord Made,"
    A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.",biography,"
Biography Drama            ",(2004 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0386792/
1912,Made in Dagenham,"
    A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",biography,"
Biography Comedy Drama            ",(2010),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1371155/
1913,Camille Claudel,"
    Camille Claude impresses already-famous sculptor Auguste Rodin. He hires her as an assistant, but soon Camille begins to sculpt for herself and she also becomes his mistress. But after a while, she would like to get out of his shadow.",biography,"
Biography Drama History            ",(1988),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0094828/
1914,Capturing the Friedmans,"
    Documentary on the Friedmans, a seemingly typical, upper-middle-class Jewish family whose world is instantly transformed when the father and his youngest son are arrested and charged with shocking and horrible crimes.",biography,"
Documentary Biography Crime            ",(2003),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0342172/
1915,Introducing Dorothy Dandridge,"
Dorothy Dandridge's way to fame and fortune as a dancer, singer and actress.",biography,"
Biography Drama Music            ",(1999 TV Movie),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0172348/
1916,100 metros,"
    Based on true events, a Spanish man with multiple sclerosis who tried to finish an Iron-Man competition despite he was told that he could not make 100 meters.",biography,"
Biography Comedy Drama            ",(2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5089786/
1917,Communion,"
    Oct.4 and Dec.26 the Strieber family drives from NYC to their cabin in the woods. Both nights there are some powerful lights outside and maybe aliens. The dad is mentally affected by the ""bad dream"", goes to the shrink and is hypnotized.",biography,"
Biography Drama Horror            ",(1989),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0097100/
1918,La danseuse,"
    Loïe Fuller was the toast of the Folies Bergères at the turn of the 20th century and an inspiration for Toulouse-Lautrec and the Lumière Brothers. The film revolves around her complicated relationship with protégé and rival Isadora Duncan.",biography,"
Biography Drama History            ",(2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4632440/
1919,De Gaulle,"
    Paris, June 1940. The de Gaulle couple is confronted with the military and political collapse of France. Charles de Gaulle joins London while Yvonne, his wife, finds herself with her three children on the road of the exodus.",biography,"
Biography Drama History            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt10880402/
1920,Witchfinder General,"
    A young soldier seeks to put an end to the evils caused by a vicious witch-hunter when the latter terrorizes his fiancée and kills her uncle.",biography,"
Biography Drama Horror            ",(1968),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0063285/
1921,Elizabeth I,"
    Mini-series about the the public and private lives of the later years of Queen Elizabeth I.",biography,"
Biography Drama History            ",(2005),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0465326/
1922,Rise of the Footsoldier: Marbella,"
    Fresh out of prison, Pat Tate steps right back into his Essex nightclub business. Since he can't stop brooding about the man who had him put away, it's not long before he's off to Marbella to find Frank Harris and seek his revenge.",biography,"
Action Adventure Biography            ",(2019),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt8769300/
1923,The Countess,"
    A 17th century Hungarian countess embarks on a murderous undertaking, with the belief that bathing in the blood of virgins will preserve her beauty.",biography,"
Biography Drama History            ",(2009),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0496634/
1924,El Ángel,"
    The angelic face of Carlos, a 17-year-old teenager, hides a dark facet of robberies, lies and murders.",biography,"
Biography Crime Drama            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7204348/
1925,Gangubai Kathiawadi,"
Add a Plot
",biography,"
Biography Crime Drama            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt10083340/
1926,Malik,"
    A past ridden with crime, death and pain is recounted to Freddy, a juvenile criminal, who has been assigned to eliminate his estranged uncle Sulaiman, an aging patriarch, while behind bars.",biography,"
Biography Drama Thriller            ",(I) (2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt10919240/
1927,The Billion Dollar Spy,"
    The true story of a man who became the Pentagon's most valuable spy during the last years of the Cold War.",biography,"
Biography Drama Thriller            ",,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt8146842/
1928,Won't You Be My Neighbor?,"
    An exploration of the life, lessons, and legacy of iconic children's television host, Fred Rogers.",biography,"
Documentary Biography            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7681902/
1929,Elizabeth R,"
    When Elizabeth Tudor comes to the throne, her (male) advisers know she has to marry. Doesn't she? Thus starts a decades-long political/ matrimonial game, during an age of high passions and high achievement.",biography,"
Biography Drama History            ",(1971),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0066652/
